Index,src_file,game_name,domain_name,all_variables_defined,all_variables_used,all_preferences_used,setup_objects_used,no_adjacent_once,starts_and_ends_once,variable_not_repeated,no_nested_logicals,pref_forall_correct,correct_predicate_arity
4324,ast-mle-regrowth-samples.pddl,game-id-150-2,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.9,0.8947368421052632,0.3333333333333333,0.4
4325,ast-mle-regrowth-samples.pddl,game-id-150-3,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.85,0.8947368421052632,0.3333333333333333,0.44999999999999996
4326,ast-mle-regrowth-samples.pddl,game-id-150-4,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.8333333333333334,0.8823529411764706,0.3333333333333333,0.38888888888888884
4327,ast-mle-regrowth-samples.pddl,game-id-150-5,few-objects-room-v1,1.0,0.45454545454545453,1.0,0.0,0.33333333333333337,0.3333333333333333,0.85,0.8947368421052632,0.6666666666666666,0.4
4328,ast-mle-regrowth-samples.pddl,game-id-150-6,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.85,0.8947368421052632,0.3333333333333333,0.4
4329,ast-mle-regrowth-samples.pddl,game-id-150-7,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.85,0.8947368421052632,0.3333333333333333,0.4
4330,ast-mle-regrowth-samples.pddl,game-id-150-8,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.8571428571428572,0.9047619047619048,0.3333333333333333,0.4285714285714286
4331,ast-mle-regrowth-samples.pddl,game-id-150-9,few-objects-room-v1,1.0,0.45454545454545453,1.0,0.0,0.33333333333333337,0.3333333333333333,0.85,0.8947368421052632,0.6666666666666666,0.4
4332,ast-mle-regrowth-samples.pddl,game-id-150-10,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.85,0.8947368421052632,0.3333333333333333,0.4
4333,ast-mle-regrowth-samples.pddl,game-id-150-11,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.85,0.8947368421052632,0.3333333333333333,0.4
4334,ast-mle-regrowth-samples.pddl,game-id-150-12,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.8571428571428572,0.9047619047619048,0.3333333333333333,0.4285714285714286
4335,ast-mle-regrowth-samples.pddl,game-id-150-13,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.8,0.8888888888888888,0.3333333333333333,0.35
4336,ast-mle-regrowth-samples.pddl,game-id-150-14,few-objects-room-v1,1.0,0.5714285714285714,0.6666666666666666,0.0,0.33333333333333337,0.0,1.0,1.0,0.3333333333333333,0.2857142857142857
4337,ast-mle-regrowth-samples.pddl,game-id-150-15,few-objects-room-v1,1.0,0.45454545454545453,0.6666666666666666,0.0,0.33333333333333337,0.3333333333333333,0.8,0.8947368421052632,0.3333333333333333,0.44999999999999996
4338,ast-mle-regrowth-samples.pddl,game-id-151-0,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4339,ast-mle-regrowth-samples.pddl,game-id-151-1,medium-objects-room-v1,1.0,0.6,1.0,0.0,0.5,0.0,0.7142857142857143,0.8333333333333334,0.5,0.2142857142857143
4340,ast-mle-regrowth-samples.pddl,game-id-151-2,medium-objects-room-v1,1.0,0.6,1.0,0.0,1.0,0.0,0.7272727272727273,0.8333333333333334,0.5,0.36363636363636365
4341,ast-mle-regrowth-samples.pddl,game-id-151-3,medium-objects-room-v1,1.0,0.4,1.0,0.0,0.5,0.0,0.6363636363636364,0.8461538461538461,0.5,0.2727272727272727
4342,ast-mle-regrowth-samples.pddl,game-id-151-4,medium-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.6666666666666667,0.7857142857142857,0.5,0.33333333333333337
4343,ast-mle-regrowth-samples.pddl,game-id-151-5,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4344,ast-mle-regrowth-samples.pddl,game-id-151-6,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4345,ast-mle-regrowth-samples.pddl,game-id-151-7,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4346,ast-mle-regrowth-samples.pddl,game-id-151-8,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4347,ast-mle-regrowth-samples.pddl,game-id-151-9,medium-objects-room-v1,1.0,0.6,1.0,0.0,1.0,0.0,0.6666666666666667,0.8333333333333334,0.5,0.5
4348,ast-mle-regrowth-samples.pddl,game-id-151-10,medium-objects-room-v1,1.0,0.42857142857142855,1.0,0.0,1.0,0.0,0.8,1.0,0.5,0.7
4349,ast-mle-regrowth-samples.pddl,game-id-151-11,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4350,ast-mle-regrowth-samples.pddl,game-id-151-12,medium-objects-room-v1,1.0,0.2,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4351,ast-mle-regrowth-samples.pddl,game-id-151-13,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6,0.8181818181818181,0.5,0.4
4352,ast-mle-regrowth-samples.pddl,game-id-151-14,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4353,ast-mle-regrowth-samples.pddl,game-id-151-15,medium-objects-room-v1,1.0,0.4,1.0,0.0,1.0,0.0,0.6363636363636364,0.8333333333333334,0.5,0.36363636363636365
4354,ast-mle-regrowth-samples.pddl,game-id-152-0,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4355,ast-mle-regrowth-samples.pddl,game-id-152-1,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,0.6666666666666667,1.0,1.0,0.33333333333333337
4356,ast-mle-regrowth-samples.pddl,game-id-152-2,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4357,ast-mle-regrowth-samples.pddl,game-id-152-3,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4358,ast-mle-regrowth-samples.pddl,game-id-152-4,few-objects-room-v1,0.25,0.25,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4359,ast-mle-regrowth-samples.pddl,game-id-152-5,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4360,ast-mle-regrowth-samples.pddl,game-id-152-6,few-objects-room-v1,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4361,ast-mle-regrowth-samples.pddl,game-id-152-7,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4362,ast-mle-regrowth-samples.pddl,game-id-152-8,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4363,ast-mle-regrowth-samples.pddl,game-id-152-9,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4364,ast-mle-regrowth-samples.pddl,game-id-152-10,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4365,ast-mle-regrowth-samples.pddl,game-id-152-11,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4366,ast-mle-regrowth-samples.pddl,game-id-152-12,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4367,ast-mle-regrowth-samples.pddl,game-id-152-13,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4368,ast-mle-regrowth-samples.pddl,game-id-152-14,few-objects-room-v1,1.0,0.5,1.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0
4369,ast-mle-regrowth-samples.pddl,game-id-152-15,few-objects-room-v1,0.25,0.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
4370,ast-mle-regrowth-samples.pddl,game-id-153-0,medium-objects-room-v1,0.75,0.8,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4371,ast-mle-regrowth-samples.pddl,game-id-153-1,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4372,ast-mle-regrowth-samples.pddl,game-id-153-2,medium-objects-room-v1,1.0,0.8333333333333334,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4373,ast-mle-regrowth-samples.pddl,game-id-153-3,medium-objects-room-v1,0.875,0.6666666666666666,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4374,ast-mle-regrowth-samples.pddl,game-id-153-4,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4375,ast-mle-regrowth-samples.pddl,game-id-153-5,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4376,ast-mle-regrowth-samples.pddl,game-id-153-6,medium-objects-room-v1,1.0,1.0,0.6666666666666666,0.0,0.6666666666666667,0.0,0.8,1.0,0.6666666666666666,0.5
4377,ast-mle-regrowth-samples.pddl,game-id-153-7,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.4
4378,ast-mle-regrowth-samples.pddl,game-id-153-8,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4379,ast-mle-regrowth-samples.pddl,game-id-153-9,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4380,ast-mle-regrowth-samples.pddl,game-id-153-10,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4381,ast-mle-regrowth-samples.pddl,game-id-153-11,medium-objects-room-v1,1.0,1.0,1.0,1.0,0.6666666666666667,0.0,0.75,1.0,1.0,0.41666666666666663
4382,ast-mle-regrowth-samples.pddl,game-id-153-12,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4383,ast-mle-regrowth-samples.pddl,game-id-153-13,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4384,ast-mle-regrowth-samples.pddl,game-id-153-14,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.8,1.0,1.0,0.5
4385,ast-mle-regrowth-samples.pddl,game-id-153-15,medium-objects-room-v1,1.0,1.0,1.0,0.0,0.6666666666666667,0.0,0.9,1.0,1.0,0.5
4386,ast-mle-regrowth-samples.pddl,game-id-154-0,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.56,0.8181818181818181,0.0,0.4
4387,ast-mle-regrowth-samples.pddl,game-id-154-1,many-objects-room-v1,1.0,0.6666666666666666,0.5,0.0,0.6666666666666667,0.25,0.6206896551724138,0.8,0.0,0.4482758620689655
4388,ast-mle-regrowth-samples.pddl,game-id-154-2,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.5384615384615384,0.7777777777777778,0.0,0.3846153846153846
4389,ast-mle-regrowth-samples.pddl,game-id-154-3,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.5384615384615384,0.7777777777777778,0.0,0.42307692307692313
4390,ast-mle-regrowth-samples.pddl,game-id-154-4,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.5384615384615384,0.7777777777777778,0.0,0.3846153846153846
4391,ast-mle-regrowth-samples.pddl,game-id-154-5,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.5384615384615384,0.7777777777777778,0.0,0.3846153846153846
4392,ast-mle-regrowth-samples.pddl,game-id-154-6,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.55,0.9090909090909091,0.0,0.4
4393,ast-mle-regrowth-samples.pddl,game-id-154-7,many-objects-room-v1,1.0,0.5833333333333334,0.5,0.0,0.6666666666666667,0.25,0.5384615384615384,0.7894736842105263,0.0,0.3846153846153846
4394,ast-mle-regrowth-samples.pddl,game-id-154-8,many-objects-room-v1,1.0,0.5,0.6,0.0,0.6666666666666667,0.2,0.6153846153846154,0.8125,0.0,0.42307692307692313
4395,ast-mle-regrowth-samples.pddl,game-id-154-9,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.5769230769230769,0.7777777777777778,0.0,0.3846153846153846
4396,ast-mle-regrowth-samples.pddl,game-id-154-10,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.5217391304347826,0.75,0.0,0.3913043478260869
4397,ast-mle-regrowth-samples.pddl,game-id-154-11,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.25,0.5384615384615384,0.7777777777777778,0.0,0.3846153846153846
4398,ast-mle-regrowth-samples.pddl,game-id-154-12,many-objects-room-v1,1.0,0.5833333333333334,0.5,0.0,0.6666666666666667,0.25,0.5384615384615384,0.7777777777777778,0.0,0.3846153846153846
4399,ast-mle-regrowth-samples.pddl,game-id-154-13,many-objects-room-v1,1.0,0.5,0.5,0.0,0.6666666666666667,0.5,0.5555555555555556,0.7777777777777778,0.0,0.40740740740740744
4400,ast-mle-regrowth-samples.pddl,game-id-154-14,many-objects-room-v1,1.0,0.6666666666666666,0.5,0.0,0.6666666666666667,0.25,0.5909090909090908,0.8571428571428572,0.0,0.4545454545454546
4401,ast-mle-regrowth-samples.pddl,game-id-154-15,many-objects-room-v1,1.0,0.5,0.5,0.0,0.5,0.2,0.6296296296296297,0.7857142857142857,0.0,0.4444444444444444
4402,ast-mle-regrowth-samples.pddl,game-id-155-0,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.55,0.7,0.0,0.4
4403,ast-mle-regrowth-samples.pddl,game-id-155-1,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.65,0.7,0.0,0.4
4404,ast-mle-regrowth-samples.pddl,game-id-155-2,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.6,0.7,0.0,0.35
4405,ast-mle-regrowth-samples.pddl,game-id-155-3,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.6,0.7,0.0,0.35
4406,ast-mle-regrowth-samples.pddl,game-id-155-4,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.25,0.0,1.0,0.6,0.7,0.0,0.35
4407,ast-mle-regrowth-samples.pddl,game-id-155-5,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.55,0.7,0.0,0.35
4408,ast-mle-regrowth-samples.pddl,game-id-155-6,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.6,0.7,0.0,0.35
4409,ast-mle-regrowth-samples.pddl,game-id-155-7,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.6,0.7,0.0,0.35
4410,ast-mle-regrowth-samples.pddl,game-id-155-8,few-objects-room-v1,1.0,1.0,1.0,0.25,0.0,1.0,0.7058823529411764,0.7058823529411764,0.0,0.4117647058823529
4411,ast-mle-regrowth-samples.pddl,game-id-155-9,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.14285714285714285,0.0,1.0,0.813953488372093,0.6666666666666667,0.0,0.5116279069767442
4412,ast-mle-regrowth-samples.pddl,game-id-155-10,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.2,0.0,1.0,0.6,0.7,0.0,0.35
4413,ast-mle-regrowth-samples.pddl,game-id-155-11,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.47058823529411764,0.6875,0.0,0.23529411764705888
4414,ast-mle-regrowth-samples.pddl,game-id-155-12,few-objects-room-v1,1.0,0.4,1.0,0.0,0.0,0.0,0.5294117647058824,0.6666666666666667,0.0,0.17647058823529416
4415,ast-mle-regrowth-samples.pddl,game-id-155-13,few-objects-room-v1,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.7333333333333334,0.0,0.4
4416,ast-mle-regrowth-samples.pddl,game-id-155-14,few-objects-room-v1,1.0,0.6666666666666666,1.0,0.16666666666666666,0.0,1.0,0.6,0.7,0.0,0.35
4417,ast-mle-regrowth-samples.pddl,game-id-155-15,few-objects-room-v1,0.45454545454545453,0.3333333333333333,1.0,0.2,0.0,1.0,0.6,0.7,0.0,0.35
4418,ast-mle-regrowth-samples.pddl,game-id-156-0,medium-objects-room-v1,1.0,0.8,0.3333333333333333,1.0,0.0,0.0,0.7647058823529411,1.0,1.0,0.5882352941176471
4419,ast-mle-regrowth-samples.pddl,game-id-156-1,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.7777777777777778,1.0,1.0,0.5
4420,ast-mle-regrowth-samples.pddl,game-id-156-2,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.75,1.0,1.0,0.55
4421,ast-mle-regrowth-samples.pddl,game-id-156-3,medium-objects-room-v1,1.0,0.5833333333333334,0.3333333333333333,0.5,0.33333333333333337,0.0,0.7777777777777778,1.0,1.0,0.5
4422,ast-mle-regrowth-samples.pddl,game-id-156-4,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.8125,1.0,1.0,0.5
4423,ast-mle-regrowth-samples.pddl,game-id-156-5,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.7777777777777778,1.0,1.0,0.5555555555555556
4424,ast-mle-regrowth-samples.pddl,game-id-156-6,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.736842105263158,1.0,1.0,0.5263157894736843
4425,ast-mle-regrowth-samples.pddl,game-id-156-7,medium-objects-room-v1,1.0,0.6,0.3333333333333333,1.0,0.33333333333333337,0.0,0.7647058823529411,1.0,1.0,0.47058823529411764
4426,ast-mle-regrowth-samples.pddl,game-id-156-8,medium-objects-room-v1,1.0,0.6666666666666666,0.3333333333333333,1.0,0.33333333333333337,0.0,0.8,1.0,1.0,0.6
4427,ast-mle-regrowth-samples.pddl,game-id-156-9,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.7777777777777778,1.0,1.0,0.5
4428,ast-mle-regrowth-samples.pddl,game-id-156-10,medium-objects-room-v1,1.0,0.6666666666666666,0.3333333333333333,1.0,0.33333333333333337,0.0,0.736842105263158,1.0,1.0,0.5263157894736843
4429,ast-mle-regrowth-samples.pddl,game-id-156-11,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.7222222222222222,1.0,1.0,0.5
4430,ast-mle-regrowth-samples.pddl,game-id-156-12,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.8095238095238095,1.0,1.0,0.5238095238095238
4431,ast-mle-regrowth-samples.pddl,game-id-156-13,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.7777777777777778,1.0,1.0,0.5
4432,ast-mle-regrowth-samples.pddl,game-id-156-14,medium-objects-room-v1,1.0,0.5454545454545454,0.3333333333333333,1.0,0.6666666666666667,0.0,0.7894736842105263,0.9411764705882353,1.0,0.42105263157894735
4433,ast-mle-regrowth-samples.pddl,game-id-156-15,medium-objects-room-v1,1.0,0.7,0.3333333333333333,1.0,0.33333333333333337,0.0,0.7222222222222222,1.0,1.0,0.5
4434,ast-mle-regrowth-samples.pddl,game-id-157-0,medium-objects-room-v1,1.0,0.47058823529411764,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4435,ast-mle-regrowth-samples.pddl,game-id-157-1,medium-objects-room-v1,1.0,0.35294117647058826,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4436,ast-mle-regrowth-samples.pddl,game-id-157-2,medium-objects-room-v1,1.0,0.4117647058823529,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.4117647058823529
4437,ast-mle-regrowth-samples.pddl,game-id-157-3,medium-objects-room-v1,1.0,0.29411764705882354,0.6666666666666666,0.25,0.33333333333333337,0.0,0.8125,1.0,0.0,0.4375
4438,ast-mle-regrowth-samples.pddl,game-id-157-4,medium-objects-room-v1,1.0,0.35294117647058826,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4439,ast-mle-regrowth-samples.pddl,game-id-157-5,medium-objects-room-v1,1.0,0.35294117647058826,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4440,ast-mle-regrowth-samples.pddl,game-id-157-6,medium-objects-room-v1,1.0,0.35294117647058826,0.6666666666666666,0.2,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4441,ast-mle-regrowth-samples.pddl,game-id-157-7,medium-objects-room-v1,1.0,0.35294117647058826,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4442,ast-mle-regrowth-samples.pddl,game-id-157-8,medium-objects-room-v1,1.0,0.35294117647058826,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8,1.0,0.0,0.33333333333333337
4443,ast-mle-regrowth-samples.pddl,game-id-157-9,medium-objects-room-v1,1.0,0.4117647058823529,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4444,ast-mle-regrowth-samples.pddl,game-id-157-10,medium-objects-room-v1,1.0,0.4117647058823529,0.6666666666666666,0.3333333333333333,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4445,ast-mle-regrowth-samples.pddl,game-id-157-11,medium-objects-room-v1,0.7368421052631579,0.35294117647058826,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4446,ast-mle-regrowth-samples.pddl,game-id-157-12,medium-objects-room-v1,1.0,0.35294117647058826,1.0,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4447,ast-mle-regrowth-samples.pddl,game-id-157-13,medium-objects-room-v1,1.0,0.3888888888888889,0.6666666666666666,0.3,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.2941176470588235
4448,ast-mle-regrowth-samples.pddl,game-id-157-14,medium-objects-room-v1,1.0,0.35294117647058826,0.6666666666666666,0.36363636363636365,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4449,ast-mle-regrowth-samples.pddl,game-id-157-15,medium-objects-room-v1,1.0,0.3333333333333333,0.6666666666666666,0.38461538461538464,0.33333333333333337,0.0,0.8235294117647058,1.0,0.0,0.3529411764705882
4450,ast-mle-regrowth-samples.pddl,game-id-158-0,few-objects-room-v1,1.0,0.75,1.0,0.0,0.6666666666666667,0.0,0.8709677419354839,0.7142857142857143,0.0,0.4838709677419355
4451,ast-mle-regrowth-samples.pddl,game-id-158-1,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8235294117647058,0.7222222222222222,0.0,0.47058823529411764
4452,ast-mle-regrowth-samples.pddl,game-id-158-2,few-objects-room-v1,1.0,0.7,1.0,0.0,0.6666666666666667,0.0,0.8484848484848485,0.7142857142857143,0.0,0.48484848484848486
4453,ast-mle-regrowth-samples.pddl,game-id-158-3,few-objects-room-v1,1.0,0.7,1.0,0.0,0.6666666666666667,0.0,0.8181818181818181,0.7142857142857143,0.0,0.4545454545454546
4454,ast-mle-regrowth-samples.pddl,game-id-158-4,few-objects-room-v1,1.0,0.8333333333333334,1.0,0.0,0.5,0.0,0.9545454545454546,0.8421052631578947,0.0,0.4545454545454546
4455,ast-mle-regrowth-samples.pddl,game-id-158-5,few-objects-room-v1,1.0,0.5555555555555556,1.0,0.0,0.6666666666666667,0.0,0.8484848484848485,0.7142857142857143,0.0,0.4545454545454546
4456,ast-mle-regrowth-samples.pddl,game-id-158-6,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8484848484848485,0.7142857142857143,0.0,0.4545454545454546
4457,ast-mle-regrowth-samples.pddl,game-id-158-7,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8484848484848485,0.7142857142857143,0.0,0.4545454545454546
4458,ast-mle-regrowth-samples.pddl,game-id-158-8,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8484848484848485,0.7142857142857143,0.0,0.4545454545454546
4459,ast-mle-regrowth-samples.pddl,game-id-158-9,few-objects-room-v1,1.0,0.8571428571428571,1.0,0.0,0.6666666666666667,0.0,0.92,0.8571428571428572,0.0,0.43999999999999995
4460,ast-mle-regrowth-samples.pddl,game-id-158-10,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8,0.64,0.0,0.4
4461,ast-mle-regrowth-samples.pddl,game-id-158-11,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8181818181818181,0.7142857142857143,0.0,0.48484848484848486
4462,ast-mle-regrowth-samples.pddl,game-id-158-12,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8484848484848485,0.7142857142857143,0.0,0.4545454545454546
4463,ast-mle-regrowth-samples.pddl,game-id-158-13,few-objects-room-v1,1.0,0.6,1.0,0.0,0.6666666666666667,0.0,0.8484848484848485,0.7142857142857143,0.0,0.4545454545454546
4464,ast-mle-regrowth-samples.pddl,game-id-158-14,few-objects-room-v1,1.0,0.4444444444444444,1.0,0.0,0.6666666666666667,0.0,0.7435897435897436,0.6097560975609756,0.0,0.3846153846153846
4465,ast-mle-regrowth-samples.pddl,game-id-158-15,few-objects-room-v1,1.0,0.8571428571428571,1.0,0.0,0.33333333333333337,0.0,0.962962962962963,0.8571428571428572,0.0,0.37037037037037035
4466,ast-mle-regrowth-samples.pddl,game-id-159-0,many-objects-room-v1,1.0,0.7857142857142857,0.75,0.5,0.875,0.4,0.8787878787878788,0.6923076923076923,0.25,0.4242424242424242
4467,ast-mle-regrowth-samples.pddl,game-id-159-1,many-objects-room-v1,1.0,0.8571428571428571,0.25,0.5,0.75,0.4,0.9117647058823529,0.7142857142857143,0.2,0.4411764705882353
4468,ast-mle-regrowth-samples.pddl,game-id-159-2,many-objects-room-v1,1.0,0.8,0.25,0.5,0.875,0.4,0.9069767441860466,0.6176470588235294,0.2,0.4418604651162791
